Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a4e4845628325bbb6fd0fdbd71b410d118b2d19f22c482f8167cd79bac9b0a42,2016-06,South Yorkshire Police,South Yorkshire Police,-1.473783,53.326369,On or near A61,E01008079,Sheffield 064F,Investigation complete; no suspect identified
b50d7cc8cdb82c77ce0dff0d5f5ecef80b1e95307b2a44e8e63e8fa2e050b4ad,2016-06,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender sent to prison
4f7df3543e22c47025d2bf1d308987fbbb688bd01935a8cab70c757ce85e4c19,2016-06,South Yorkshire Police,South Yorkshire Police,-1.353259,53.429022,On or near WELLGATE,E01007714,Rotherham 017B,Defendant found not guilty
cf3e18e150abaabd7e62de40b7eee190758e0cda55912904f24f5c8fda23cae8,2016-06,South Yorkshire Police,South Yorkshire Police,,,No location,,,Defendant found not guilty
266455f5b160f1892634f3aa1d9618c852c55211621b119879846126e06f0a5d,2016-06,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender otherwise dealt with
fd494e0cdf883e3f0f56b106c3cf22ab39bdc82e26aedc1eea5b817815603aff,2016-06,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender sent to prison
64e7581a61464a99bfd7783d66e327239852c5d40d6c2f1defcdc53d99abf26c,2016-06,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender given community sentence
a4829e9afead719b37aad244830cc5ea9437a068e1e67bce1b56e1b2af82f7ad,2016-06,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender sent to prison
1c2aee41efaa1535773f0f41bd26579df17441ca52252ea8bd3da3300ec1ce7c,2016-06,South Yorkshire Police,South Yorkshire Police,,,No location,,,Local resolution
ebb083c47f69f2e14395a3b15de99197ebcdf959663f09b48ac3fa1a68af3300,2016-06,South Yorkshire Police,South Yorkshire Police,,,No location,,,Local resolution
1e7aca0055bf6b7e20dd9640009963e30480300f483b1ec7fb3fc37b11d59128,2016-06,South Yorkshire Police,South Yorkshire Police,,,No location,,,Unable to prosecute suspect
7ff13d4b151445a29dbe9a58d10d0b23d31838d22648e1debe6507dff9cf8f9a,2016-06,South Yorkshire Police,South Yorkshire Police,,,No location,,,Unable to prosecute suspect
ac1249f1ec7f311476fc9580626dc96a152b660c8daea2b8d8b26b0dfadbcfc5,2016-06,South Yorkshire Police,South Yorkshire Police,,,No location,,,Unable to prosecute suspect
a51cb84e25316875a5fb888cd3e66e9481503636c73645fbefce2758a07177dc,2016-06,South Yorkshire Police,South Yorkshire Police,,,No location,,,Unable to prosecute suspect
